full_name,year,month,total_spending,gender,zip,job,age
Michael Powell,2019,12,10689.24,1,112,170,74
Michael Powell,2019,12,10689.24,1,31,210,85
Michael Powell,2020,1,11108.29,1,112,170,74
Michael Powell,2020,1,11108.29,1,31,210,85
Michael Powell,2020,2,2063.84,1,112,170,74
Michael Powell,2020,2,2063.84,1,31,210,85
Michael Powell,2020,3,4837.69,1,112,170,74
Michael Powell,2020,3,4837.69,1,31,210,85
Michael Powell,2020,4,5290.72,1,112,170,74
Michael Powell,2020,4,5290.72,1,31,210,85
Michael Powell,2020,5,6519.9,1,112,170,74
Michael Powell,2020,5,6519.9,1,31,210,85
Michael Powell,2020,6,5240.83,1,112,170,74
Michael Powell,2020,6,5240.83,1,31,210,85
Michael Powell,2020,7,7908.03,1,112,170,74
Michael Powell,2020,7,7908.03,1,31,210,85
Michael Powell,2020,8,9618.25,1,112,170,74
Michael Powell,2020,8,9618.25,1,31,210,85
Michael Powell,2020,9,5277.93,1,112,170,74
Michael Powell,2020,9,5277.93,1,31,210,85
Michael Powell,2020,10,7136.93,1,112,170,74
Michael Powell,2020,10,7136.93,1,31,210,85
Michael Powell,2020,11,5025.24,1,112,170,74
Michael Powell,2020,11,5025.24,1,31,210,85
Michael Powell,2020,12,11986.28,1,112,170,74
Michael Powell,2020,12,11986.28,1,31,210,85
Michael Powell,2021,1,6600.679999999999,1,112,170,74
Michael Powell,2021,1,6600.679999999999,1,31,210,85
Michael Powell,2021,2,5102.67,1,112,170,74
Michael Powell,2021,2,5102.67,1,31,210,85
Michael Powell,2021,3,6595.5,1,112,170,74
Michael Powell,2021,3,6595.5,1,31,210,85
Michael Powell,2021,4,4849.85,1,112,170,74
Michael Powell,2021,4,4849.85,1,31,210,85
Michael Powell,2021,5,5740.33,1,112,170,74
Michael Powell,2021,5,5740.33,1,31,210,85
Michael Powell,2021,6,5530.57,1,112,170,74
Michael Powell,2021,6,5530.57,1,31,210,85
Michael Powell,2021,7,6053.29,1,112,170,74
Michael Powell,2021,7,6053.29,1,31,210,85
Michael Powell,2021,8,4908.44,1,112,170,74
Michael Powell,2021,8,4908.44,1,31,210,85
Michael Powell,2021,9,3702.57,1,112,170,74
Michael Powell,2021,9,3702.57,1,31,210,85
Michael Powell,2021,10,5689.99,1,112,170,74
Michael Powell,2021,10,5689.99,1,31,210,85
Michael Powell,2021,11,4844.24,1,112,170,74
Michael Powell,2021,11,4844.24,1,31,210,85
Michael Powell,2021,12,7995.79,1,112,170,74
Michael Powell,2021,12,7995.79,1,31,210,85
Michael Powell,2022,1,5410.86,1,112,170,74
Michael Powell,2022,1,5410.86,1,31,210,85
Michael Powell,2022,2,6778.04,1,112,170,74
Michael Powell,2022,2,6778.04,1,31,210,85
Michael Powell,2022,3,6158.2,1,112,170,74
Michael Powell,2022,3,6158.2,1,31,210,85
Michael Powell,2022,4,6603.47,1,112,170,74
Michael Powell,2022,4,6603.47,1,31,210,85
Michael Powell,2022,5,9999.7,1,112,170,74
Michael Powell,2022,5,9999.7,1,31,210,85
Michael Powell,2022,6,7816.45,1,112,170,74
Michael Powell,2022,6,7816.45,1,31,210,85
Michael Powell,2022,7,12431.289999999999,1,112,170,74
Michael Powell,2022,7,12431.289999999999,1,31,210,85
Michael Powell,2022,8,7833.49,1,112,170,74
Michael Powell,2022,8,7833.49,1,31,210,85
Michael Powell,2022,9,12169.66,1,112,170,74
Michael Powell,2022,9,12169.66,1,31,210,85
Michael Powell,2022,10,10762.35,1,112,170,74
Michael Powell,2022,10,10762.35,1,31,210,85
Michael Powell,2022,11,5674.35,1,112,170,74
Michael Powell,2022,11,5674.35,1,31,210,85
Michael Powell,2022,12,13530.18,1,112,170,74
Michael Powell,2022,12,13530.18,1,31,210,85
Michael Ramirez,2019,1,1037.6299999999999,1,700,335,58
Michael Ramirez,2019,2,1366.22,1,700,335,58
Michael Ramirez,2019,3,3736.94,1,700,335,58
Michael Ramirez,2019,4,1368.62,1,700,335,58
Michael Ramirez,2019,5,1338.66,1,700,335,58
Michael Ramirez,2019,6,2367.82,1,700,335,58
Michael Ramirez,2019,7,2792.92,1,700,335,58
Michael Ramirez,2019,8,1967.97,1,700,335,58
Michael Ramirez,2019,9,1500.91,1,700,335,58
Michael Ramirez,2019,10,4005.5699999999997,1,700,335,58
Michael Ramirez,2019,11,1795.16,1,700,335,58
Michael Ramirez,2019,12,4613.74,1,700,335,58
Michael Ramirez,2020,1,2314.49,1,700,335,58
Michael Ramirez,2020,2,1779.06,1,700,335,58
Michael Ramirez,2020,3,1369.6399999999999,1,700,335,58
Michael Ramirez,2020,4,1418.72,1,700,335,58
Michael Ramirez,2020,5,1060.71,1,700,335,58
Michael Ramirez,2020,6,2279.79,1,700,335,58
Michael Ramirez,2020,7,1405.75,1,700,335,58
Michael Ramirez,2020,8,2697.66,1,700,335,58
Michael Ramirez,2020,9,1401.25,1,700,335,58
Michael Ramirez,2020,10,1731.31,1,700,335,58
Michael Ramirez,2020,11,1231.26,1,700,335,58
Michael Ramirez,2020,12,3173.38,1,700,335,58
Michael Ramirez,2021,1,2119.79,1,700,335,58
Michael Ramirez,2021,2,788.85,1,700,335,58
Michael Ramirez,2021,3,1524.8600000000001,1,700,335,58
Michael Ramirez,2021,4,1195.16,1,700,335,58
Michael Ramirez,2021,5,2313.08,1,700,335,58
Michael Ramirez,2021,6,2625.88,1,700,335,58
Michael Ramirez,2021,7,2313.9,1,700,335,58
Michael Ramirez,2021,8,1344.06,1,700,335,58
Michael Ramirez,2021,9,1559.91,1,700,335,58
Michael Ramirez,2021,10,1101.43,1,700,335,58
Michael Ramirez,2021,11,1147.78,1,700,335,58
Michael Ramirez,2021,12,2367.08,1,700,335,58
Michael Ramirez,2022,1,1490.01,1,700,335,58
Michael Ramirez,2022,2,1800.91,1,700,335,58
Michael Ramirez,2022,3,7608.57,1,700,335,58
Michael Ramirez,2022,4,1757.23,1,700,335,58
Michael Ramirez,2022,5,1468.25,1,700,335,58
Michael Ramirez,2022,6,1217.4,1,700,335,58
Michael Ramirez,2022,7,3069.4,1,700,335,58
Michael Ramirez,2022,8,2020.46,1,700,335,58
Michael Ramirez,2022,9,1382.56,1,700,335,58
Michael Ramirez,2022,10,2260.74,1,700,335,58
Michael Ramirez,2022,11,1593.49,1,700,335,58
Michael Ramirez,2022,12,10759.18,1,700,335,58
Michael Russell,2019,1,2366.57,1,863,330,20
Michael Russell,2019,2,1923.97,1,863,330,20
Michael Russell,2019,3,2592.61,1,863,330,20
Michael Russell,2019,4,7929.7699999999995,1,863,330,20
Michael Russell,2019,5,3359.47,1,863,330,20
Michael Russell,2019,6,3509.76,1,863,330,20
Michael Russell,2019,7,3777.09,1,863,330,20
Michael Russell,2019,8,4724.69,1,863,330,20
Michael Russell,2019,9,3693.28,1,863,330,20
Michael Russell,2019,10,3056.14,1,863,330,20
Michael Russell,2019,11,2777.89,1,863,330,20
Michael Russell,2019,12,6848.64,1,863,330,20
Michael Russell,2020,1,1269.39,1,863,330,20
Michael Russell,2020,2,1077.26,1,863,330,20
Michael Russell,2020,3,3517.6800000000003,1,863,330,20
Michael Russell,2020,4,3813.13,1,863,330,20
Michael Russell,2020,5,9000.4,1,863,330,20
Michael Russell,2020,6,2612.79,1,863,330,20
Michael Russell,2020,7,2341.54,1,863,330,20
Michael Russell,2020,8,3001.08,1,863,330,20
Michael Russell,2020,9,1887.99,1,863,330,20
Michael Russell,2020,10,1681.18,1,863,330,20
Michael Russell,2020,11,3117.34,1,863,330,20
Michael Russell,2020,12,3355.26,1,863,330,20
Michael Russell,2021,1,2329.06,1,863,330,20
Michael Russell,2021,2,1178.19,1,863,330,20
Michael Russell,2021,3,2076.4700000000003,1,863,330,20
Michael Russell,2021,4,3054.33,1,863,330,20
Michael Russell,2021,5,3438.01,1,863,330,20
Michael Russell,2021,6,4928.05,1,863,330,20
Michael Russell,2021,7,1962.97,1,863,330,20
Michael Russell,2021,8,4037.7400000000002,1,863,330,20
Michael Russell,2021,9,2423.43,1,863,330,20
Michael Russell,2021,10,1904.46,1,863,330,20
Michael Russell,2021,11,1567.1299999999999,1,863,330,20
Michael Russell,2021,12,7873.61,1,863,330,20
Michael Russell,2022,1,4312.86,1,863,330,20
Michael Russell,2022,2,4340.54,1,863,330,20
Michael Russell,2022,3,6744.04,1,863,330,20
Michael Russell,2022,4,6544.2,1,863,330,20
Michael Russell,2022,5,5080.27,1,863,330,20
Michael Russell,2022,6,9303.039999999999,1,863,330,20
Michael Russell,2022,7,10788.14,1,863,330,20
Michael Russell,2022,8,9385.66,1,863,330,20
Michael Russell,2022,9,4866.92,1,863,330,20
Michael Russell,2022,10,4655.06,1,863,330,20
Michael Russell,2022,11,12987.02,1,863,330,20
Michael Russell,2022,12,14260.2,1,863,330,20
Michael Weaver,2019,1,2880.49,1,148,336,64
Michael Weaver,2019,2,2605.65,1,148,336,64
Michael Weaver,2019,3,3444.57,1,148,336,64
Michael Weaver,2019,4,3932.7,1,148,336,64
Michael Weaver,2019,5,3025.37,1,148,336,64
Michael Weaver,2019,6,4305.35,1,148,336,64
Michael Weaver,2019,7,4296.22,1,148,336,64
Michael Weaver,2019,8,4296.17,1,148,336,64
Michael Weaver,2019,9,3594.66,1,148,336,64
Michael Weaver,2019,10,5720.0,1,148,336,64
Michael Weaver,2019,11,6068.3,1,148,336,64
Michael Weaver,2019,12,10886.82,1,148,336,64
Michael Weaver,2020,1,1947.58,1,148,336,64
Michael Weaver,2020,2,5050.5199999999995,1,148,336,64
Michael Weaver,2020,3,2491.34,1,148,336,64
Michael Weaver,2020,4,4247.41,1,148,336,64
Michael Weaver,2020,5,2753.16,1,148,336,64
Michael Weaver,2020,6,4665.33,1,148,336,64
Michael Weaver,2020,7,4768.26,1,148,336,64
Michael Weaver,2020,8,3780.46,1,148,336,64
Michael Weaver,2020,9,3458.97,1,148,336,64
Michael Weaver,2020,10,4340.68,1,148,336,64
Michael Weaver,2020,11,3207.48,1,148,336,64
Michael Weaver,2020,12,8010.7699999999995,1,148,336,64
Michael Weaver,2021,1,1917.39,1,148,336,64
Michael Weaver,2021,2,2405.69,1,148,336,64
Michael Weaver,2021,3,4599.39,1,148,336,64
Michael Weaver,2021,4,3325.23,1,148,336,64
Michael Weaver,2021,5,3161.58,1,148,336,64
Michael Weaver,2021,6,5180.93,1,148,336,64
Michael Weaver,2021,7,4780.06,1,148,336,64
Michael Weaver,2021,8,6103.59,1,148,336,64
Michael Weaver,2021,9,3125.37,1,148,336,64
Michael Weaver,2021,10,3768.99,1,148,336,64
Michael Weaver,2021,11,2911.24,1,148,336,64
Michael Weaver,2021,12,5708.89,1,148,336,64
Michael Weaver,2022,1,6602.75,1,148,336,64
Michael Weaver,2022,2,5384.55,1,148,336,64
Michael Weaver,2022,3,6375.03,1,148,336,64
Michael Weaver,2022,4,6991.22,1,148,336,64
Michael Weaver,2022,5,8051.8,1,148,336,64
Michael Weaver,2022,6,7717.91,1,148,336,64
Michael Weaver,2022,7,11889.17,1,148,336,64
Michael Weaver,2022,8,10750.48,1,148,336,64
Michael Weaver,2022,9,6685.78,1,148,336,64
Michael Weaver,2022,10,6588.11,1,148,336,64
Michael Weaver,2022,11,5583.58,1,148,336,64
Michael Weaver,2022,12,12472.84,1,148,336,64
Michael Williams,2018,12,994.62,1,119,439,81
Michael Williams,2018,12,994.62,1,576,90,58
Michael Williams,2019,1,3404.15,1,119,439,81
Michael Williams,2019,1,3404.15,1,576,90,58
Michael Williams,2019,2,5447.77,1,119,439,81
Michael Williams,2019,2,5447.77,1,576,90,58
Michael Williams,2019,3,4558.88,1,119,439,81
Michael Williams,2019,3,4558.88,1,576,90,58
Michael Williams,2019,4,3707.01,1,119,439,81
Michael Williams,2019,4,3707.01,1,576,90,58
Michael Williams,2019,5,7333.63,1,119,439,81
Michael Williams,2019,5,7333.63,1,576,90,58
Michael Williams,2019,6,6463.4,1,119,439,81
Michael Williams,2019,6,6463.4,1,576,90,58
Michael Williams,2019,7,7292.04,1,119,439,81
Michael Williams,2019,7,7292.04,1,576,90,58
Michael Williams,2019,8,6304.2300000000005,1,119,439,81
Michael Williams,2019,8,6304.2300000000005,1,576,90,58
Michael Williams,2019,9,4485.19,1,119,439,81
Michael Williams,2019,9,4485.19,1,576,90,58
Michael Williams,2019,10,6127.17,1,119,439,81
Michael Williams,2019,10,6127.17,1,576,90,58
Michael Williams,2019,11,6356.91,1,119,439,81
Michael Williams,2019,11,6356.91,1,576,90,58
Michael Williams,2019,12,10492.65,1,119,439,81
Michael Williams,2019,12,10492.65,1,576,90,58
Michael Williams,2020,1,5099.02,1,119,439,81
Michael Williams,2020,1,5099.02,1,576,90,58
Michael Williams,2020,2,3585.7799999999997,1,119,439,81
Michael Williams,2020,2,3585.7799999999997,1,576,90,58
Michael Williams,2020,3,4839.04,1,119,439,81
Michael Williams,2020,3,4839.04,1,576,90,58
Michael Williams,2020,4,5656.62,1,119,439,81
Michael Williams,2020,4,5656.62,1,576,90,58
Michael Williams,2020,5,7573.8,1,119,439,81
Michael Williams,2020,5,7573.8,1,576,90,58
Michael Williams,2020,6,7314.74,1,119,439,81
Michael Williams,2020,6,7314.74,1,576,90,58
Michael Williams,2020,7,8701.63,1,119,439,81
Michael Williams,2020,7,8701.63,1,576,90,58
Michael Williams,2020,8,6998.58,1,119,439,81
Michael Williams,2020,8,6998.58,1,576,90,58
Michael Williams,2020,9,7098.84,1,119,439,81
Michael Williams,2020,9,7098.84,1,576,90,58
Michael Williams,2020,10,9041.55,1,119,439,81
Michael Williams,2020,10,9041.55,1,576,90,58
Michael Williams,2020,11,6505.48,1,119,439,81
Michael Williams,2020,11,6505.48,1,576,90,58
Michael Williams,2020,12,12532.84,1,119,439,81
Michael Williams,2020,12,12532.84,1,576,90,58
Michael Williams,2021,1,2750.33,1,119,439,81
Michael Williams,2021,1,2750.33,1,576,90,58
Michael Williams,2021,2,2522.67,1,119,439,81
Michael Williams,2021,2,2522.67,1,576,90,58
Michael Williams,2021,3,3987.73,1,119,439,81
Michael Williams,2021,3,3987.73,1,576,90,58
Michael Williams,2021,4,5794.71,1,119,439,81
Michael Williams,2021,4,5794.71,1,576,90,58
Michael Williams,2021,5,5556.68,1,119,439,81
Michael Williams,2021,5,5556.68,1,576,90,58
Michael Williams,2021,6,5112.51,1,119,439,81
Michael Williams,2021,6,5112.51,1,576,90,58
Michael Williams,2021,7,13894.63,1,119,439,81
Michael Williams,2021,7,13894.63,1,576,90,58
Michael Williams,2021,8,7530.35,1,119,439,81
Michael Williams,2021,8,7530.35,1,576,90,58
Michael Williams,2021,9,35745.26,1,119,439,81
Michael Williams,2021,9,35745.26,1,576,90,58
Michael Williams,2021,10,4680.48,1,119,439,81
Michael Williams,2021,10,4680.48,1,576,90,58
Michael Williams,2021,11,5721.66,1,119,439,81
Michael Williams,2021,11,5721.66,1,576,90,58
Michael Williams,2021,12,10209.75,1,119,439,81
Michael Williams,2021,12,10209.75,1,576,90,58
Michael Williams,2022,1,9265.26,1,119,439,81
Michael Williams,2022,1,9265.26,1,576,90,58
Michael Williams,2022,2,8224.99,1,119,439,81
Michael Williams,2022,2,8224.99,1,576,90,58
Michael Williams,2022,3,11542.52,1,119,439,81
Michael Williams,2022,3,11542.52,1,576,90,58
Michael Williams,2022,4,11463.61,1,119,439,81
Michael Williams,2022,4,11463.61,1,576,90,58
Michael Williams,2022,5,10763.69,1,119,439,81
Michael Williams,2022,5,10763.69,1,576,90,58
Michael Williams,2022,6,8986.18,1,119,439,81
Michael Williams,2022,6,8986.18,1,576,90,58
Michael Williams,2022,7,14545.32,1,119,439,81
Michael Williams,2022,7,14545.32,1,576,90,58
Michael Williams,2022,8,12670.91,1,119,439,81
Michael Williams,2022,8,12670.91,1,576,90,58
Michael Williams,2022,9,9201.26,1,119,439,81
Michael Williams,2022,9,9201.26,1,576,90,58
Michael Williams,2022,10,8873.5,1,119,439,81
Michael Williams,2022,10,8873.5,1,576,90,58
Michael Williams,2022,11,10847.86,1,119,439,81
Michael Williams,2022,11,10847.86,1,576,90,58
Michael Williams,2022,12,21959.74,1,119,439,81
Michael Williams,2022,12,21959.74,1,576,90,58
Michele Castro,2022,1,3591.33,0,643,193,53
Michele Castro,2022,2,5891.63,0,643,193,53
Michele Castro,2022,3,6139.67,0,643,193,53
Michele Castro,2022,4,6045.13,0,643,193,53
Michele Castro,2022,5,8370.22,0,643,193,53
Michele Castro,2022,6,7826.46,0,643,193,53
Michele Castro,2022,7,8469.81,0,643,193,53
Michele Castro,2022,8,5921.38,0,643,193,53
Michele Castro,2022,9,4450.39,0,643,193,53
Michele Castro,2022,10,5020.17,0,643,193,53
Michele Castro,2022,11,4915.2,0,643,193,53
Michele Castro,2022,12,8877.45,0,643,193,53
Michele Jones,2018,12,14.11,0,628,113,50
Michele Jones,2019,1,4293.28,0,628,113,50
Michele Jones,2019,2,2297.09,0,628,113,50
Michele Jones,2019,3,4659.76,0,628,113,50
Michele Jones,2019,4,2388.31,0,628,113,50
Michele Jones,2019,5,2713.59,0,628,113,50
Michele Jones,2019,6,5481.08,0,628,113,50
Michele Jones,2019,7,5266.09,0,628,113,50
Michele Jones,2019,8,4216.82,0,628,113,50
Michele Jones,2019,9,3434.07,0,628,113,50
Michele Jones,2019,10,4673.34,0,628,113,50
Michele Jones,2019,11,3561.63,0,628,113,50
Michele Jones,2019,12,7222.54,0,628,113,50
Michele Jones,2020,1,2892.44,0,628,113,50
Michele Jones,2020,2,3343.69,0,628,113,50
Michele Jones,2020,3,4176.87,0,628,113,50
Michele Jones,2020,4,4617.47,0,628,113,50
Michele Jones,2020,5,4477.34,0,628,113,50
Michele Jones,2020,6,5159.55,0,628,113,50
Michele Jones,2020,7,5950.0599999999995,0,628,113,50
Michele Jones,2020,8,5190.49,0,628,113,50
Michele Jones,2020,9,3918.55,0,628,113,50
Michele Jones,2020,10,4139.78,0,628,113,50
Michele Jones,2020,11,1663.4,0,628,113,50
Michele Jones,2020,12,6697.69,0,628,113,50
Michele Jones,2021,1,1751.24,0,628,113,50
Michele Jones,2021,2,1743.92,0,628,113,50
Michele Jones,2021,3,3929.41,0,628,113,50
Michele Jones,2021,4,3376.8,0,628,113,50
Michele Jones,2021,5,5837.5,0,628,113,50
Michele Jones,2021,6,3553.41,0,628,113,50
Michele Jones,2021,7,4216.84,0,628,113,50
Michele Jones,2021,8,3484.8,0,628,113,50
Michele Jones,2021,9,2494.62,0,628,113,50
Michele Jones,2021,10,3144.06,0,628,113,50
Michele Jones,2021,11,3968.39,0,628,113,50
Michele Jones,2021,12,6517.43,0,628,113,50
Michele Jones,2022,1,2439.45,0,628,113,50
Michele Jones,2022,2,1636.47,0,628,113,50
Michele Jones,2022,3,2323.27,0,628,113,50
Michele Jones,2022,4,3034.57,0,628,113,50
Michele Jones,2022,5,3936.07,0,628,113,50
Michele Jones,2022,6,3092.33,0,628,113,50
Michele Jones,2022,7,4188.95,0,628,113,50
Michele Jones,2022,8,4599.81,0,628,113,50
Michele Jones,2022,9,3513.84,0,628,113,50
Michele Jones,2022,10,2455.99,0,628,113,50
Michele Jones,2022,11,3052.46,0,628,113,50
Michele Jones,2022,12,4581.79,0,628,113,50
Michelle Garcia,2018,12,148.99,0,226,415,72
Michelle Garcia,2019,1,5870.46,0,226,415,72
Michelle Garcia,2019,2,7600.0599999999995,0,226,415,72
Michelle Garcia,2019,3,7126.64,0,226,415,72
Michelle Garcia,2019,4,4737.76,0,226,415,72
Michelle Garcia,2019,5,5718.8099999999995,0,226,415,72
Michelle Garcia,2019,6,7790.66,0,226,415,72
Michelle Garcia,2019,7,5778.78,0,226,415,72
Michelle Garcia,2019,8,7416.2699999999995,0,226,415,72
Michelle Garcia,2019,9,4848.67,0,226,415,72
Michelle Garcia,2019,10,6392.64,0,226,415,72
Michelle Garcia,2019,11,4676.75,0,226,415,72
Michelle Garcia,2019,12,12621.7,0,226,415,72
Michelle Garcia,2020,1,5364.13,0,226,415,72
Michelle Garcia,2020,2,3570.2400000000002,0,226,415,72
Michelle Garcia,2020,3,4410.76,0,226,415,72
Michelle Garcia,2020,4,4977.13,0,226,415,72
Michelle Garcia,2020,5,8798.44,0,226,415,72
Michelle Garcia,2020,6,6973.91,0,226,415,72
Michelle Garcia,2020,7,7505.42,0,226,415,72
Michelle Garcia,2020,8,5107.78,0,226,415,72
Michelle Garcia,2020,9,5779.7699999999995,0,226,415,72
Michelle Garcia,2020,10,5767.67,0,226,415,72
Michelle Garcia,2020,11,5230.68,0,226,415,72
Michelle Garcia,2020,12,15237.6,0,226,415,72
Michelle Garcia,2021,1,4500.91,0,226,415,72
Michelle Garcia,2021,2,4292.1,0,226,415,72
Michelle Garcia,2021,3,7867.29,0,226,415,72
Michelle Garcia,2021,4,5105.53,0,226,415,72
Michelle Garcia,2021,5,5047.92,0,226,415,72
Michelle Garcia,2021,6,5397.3,0,226,415,72
Michelle Garcia,2021,7,8298.78,0,226,415,72
Michelle Garcia,2021,8,8210.21,0,226,415,72
Michelle Garcia,2021,9,4223.2,0,226,415,72
Michelle Garcia,2021,10,5215.22,0,226,415,72
Michelle Garcia,2021,11,5591.72,0,226,415,72
Michelle Garcia,2021,12,12892.03,0,226,415,72
Michelle Garcia,2022,1,2643.74,0,226,415,72
Michelle Garcia,2022,2,3143.02,0,226,415,72
Michelle Garcia,2022,3,4941.49,0,226,415,72
Michelle Garcia,2022,4,4357.05,0,226,415,72
Michelle Garcia,2022,5,4641.39,0,226,415,72
Michelle Garcia,2022,6,6210.9,0,226,415,72
Michelle Garcia,2022,7,5274.54,0,226,415,72
Michelle Garcia,2022,8,5545.09,0,226,415,72
Michelle Garcia,2022,9,3524.25,0,226,415,72
Michelle Garcia,2022,10,10480.76,0,226,415,72
Michelle Garcia,2022,11,3210.13,0,226,415,72
Michelle Garcia,2022,12,13249.390000000001,0,226,415,72
Michelle James,2020,5,5033.84,0,588,331,63
Michelle James,2022,1,1868.08,0,588,331,63
Michelle James,2022,2,1599.44,0,588,331,63
Michelle James,2022,3,3734.87,0,588,331,63
Michelle James,2022,4,3797.23,0,588,331,63
Michelle James,2022,5,3775.2200000000003,0,588,331,63
Michelle James,2022,6,4631.41,0,588,331,63
Michelle James,2022,7,3848.29,0,588,331,63
Michelle James,2022,8,3095.3,0,588,331,63
Michelle James,2022,9,2366.16,0,588,331,63
Michelle James,2022,10,3203.36,0,588,331,63
Michelle James,2022,11,2622.2999999999997,0,588,331,63
Michelle James,2022,12,6905.01,0,588,331,63
Michelle Perry,2018,12,311.74,0,65,415,31
Michelle Perry,2019,1,3905.7,0,65,415,31
Michelle Perry,2019,2,5284.04,0,65,415,31
Michelle Perry,2019,3,9223.16,0,65,415,31
Michelle Perry,2019,4,6383.12,0,65,415,31
Michelle Perry,2019,5,7565.47,0,65,415,31
Michelle Perry,2019,6,6984.52,0,65,415,31
Michelle Perry,2019,7,7867.62,0,65,415,31
Michelle Perry,2019,8,6151.83,0,65,415,31
Michelle Perry,2019,9,4250.35,0,65,415,31
Michelle Perry,2019,10,6750.9,0,65,415,31
Michelle Perry,2019,11,7375.1,0,65,415,31
Michelle Perry,2019,12,11451.15,0,65,415,31
Michelle Perry,2020,1,4886.05,0,65,415,31
Michelle Perry,2020,2,3860.33,0,65,415,31
Michelle Perry,2020,3,5973.78,0,65,415,31
Michelle Perry,2020,4,4431.51,0,65,415,31
Michelle Perry,2020,5,5634.05,0,65,415,31
Michelle Perry,2020,6,4839.17,0,65,415,31
Michelle Perry,2020,7,6449.68,0,65,415,31
Michelle Perry,2020,8,9911.64,0,65,415,31
Michelle Perry,2020,9,5910.96,0,65,415,31
Michelle Perry,2020,10,5252.9,0,65,415,31
Michelle Perry,2020,11,5520.34,0,65,415,31
Michelle Perry,2020,12,8115.31,0,65,415,31
Michelle Perry,2021,1,2210.0299999999997,0,65,415,31
Michelle Perry,2021,2,2847.51,0,65,415,31
Michelle Perry,2021,3,4256.45,0,65,415,31
Michelle Perry,2021,4,3155.9,0,65,415,31
Michelle Perry,2021,5,3589.96,0,65,415,31
Michelle Perry,2021,6,5599.17,0,65,415,31
Michelle Perry,2021,7,5163.63,0,65,415,31
Michelle Perry,2021,8,5524.08,0,65,415,31
Michelle Perry,2021,9,3335.79,0,65,415,31
Michelle Perry,2021,10,4104.43,0,65,415,31
Michelle Perry,2021,11,3454.09,0,65,415,31
Michelle Perry,2021,12,7009.64,0,65,415,31
Michelle Perry,2022,1,11608.63,0,65,415,31
Michelle Perry,2022,2,14401.51,0,65,415,31
Michelle Perry,2022,3,23318.5,0,65,415,31
Michelle Perry,2022,4,19109.83,0,65,415,31
Michelle Perry,2022,5,16253.78,0,65,415,31
Michelle Perry,2022,6,15289.03,0,65,415,31
Michelle Perry,2022,7,16842.1,0,65,415,31
Michelle Perry,2022,8,20790.81,0,65,415,31
Michelle Perry,2022,9,12647.24,0,65,415,31
Michelle Perry,2022,10,13596.86,0,65,415,31
Michelle Perry,2022,11,13816.84,0,65,415,31
Michelle Perry,2022,12,29868.48,0,65,415,31
Michelle Sellers,2019,1,10920.41,0,46,252,44
Michelle Sellers,2019,2,10243.32,0,46,252,44
Michelle Sellers,2019,3,16265.86,0,46,252,44
Michelle Sellers,2019,4,14040.9,0,46,252,44
Michelle Sellers,2019,5,17463.43,0,46,252,44
Michelle Sellers,2019,6,17962.24,0,46,252,44
Michelle Sellers,2019,7,20591.3,0,46,252,44
Michelle Sellers,2019,8,23132.17,0,46,252,44
Michelle Sellers,2019,9,13837.07,0,46,252,44
Michelle Sellers,2019,10,14637.98,0,46,252,44
Michelle Sellers,2019,11,18875.87,0,46,252,44
Michelle Sellers,2019,12,32661.31,0,46,252,44
Michelle Sellers,2020,1,12393.22,0,46,252,44
Michelle Sellers,2020,2,13788.46,0,46,252,44
Michelle Sellers,2020,3,13884.78,0,46,252,44
Michelle Sellers,2020,4,11725.2,0,46,252,44
Michelle Sellers,2020,5,8539.81,0,46,252,44
Michelle Sellers,2020,6,13080.23,0,46,252,44
Michelle Sellers,2020,7,11682.71,0,46,252,44
Michelle Sellers,2020,8,10599.21,0,46,252,44
Michelle Sellers,2020,9,9308.69,0,46,252,44
Michelle Sellers,2020,10,12812.72,0,46,252,44
Michelle Sellers,2020,11,11730.56,0,46,252,44
Michelle Sellers,2020,12,24899.76,0,46,252,44
Michelle Sellers,2021,1,6173.67,0,46,252,44
Michelle Sellers,2021,2,7253.07,0,46,252,44
Michelle Sellers,2021,3,10679.45,0,46,252,44
Michelle Sellers,2021,4,11849.54,0,46,252,44
Michelle Sellers,2021,5,10855.54,0,46,252,44
Michelle Sellers,2021,6,9097.24,0,46,252,44
Michelle Sellers,2021,7,10576.63,0,46,252,44
Michelle Sellers,2021,8,16645.84,0,46,252,44
Michelle Sellers,2021,9,7426.07,0,46,252,44
Michelle Sellers,2021,10,7853.44,0,46,252,44
Michelle Sellers,2021,11,8104.43,0,46,252,44
Michelle Sellers,2021,12,31550.12,0,46,252,44
Michelle Sellers,2022,1,14526.21,0,46,252,44
Michelle Sellers,2022,2,16202.1,0,46,252,44
Michelle Sellers,2022,3,21025.41,0,46,252,44
Michelle Sellers,2022,4,23907.93,0,46,252,44
Michelle Sellers,2022,5,20695.8,0,46,252,44
Michelle Sellers,2022,6,23066.54,0,46,252,44
Michelle Sellers,2022,7,27412.73,0,46,252,44
Michelle Sellers,2022,8,21532.13,0,46,252,44
Michelle Sellers,2022,9,16955.94,0,46,252,44
Michelle Sellers,2022,10,23132.42,0,46,252,44
Michelle Sellers,2022,11,19583.76,0,46,252,44
Michelle Sellers,2022,12,35080.39,0,46,252,44
Michelle Sherman,2018,12,9.47,0,150,166,77
Michelle Sherman,2019,1,1428.09,0,150,166,77
Michelle Sherman,2019,2,2065.59,0,150,166,77
